,date,points,total trade,pnl,pnl_pct
53,2019-03-18,-105.80749999999989,8,-2645.1874999999973,-0.26451874999999975
54,2019-03-19,302.9837500000003,2,7574.593750000008,0.7574593750000008
55,2019-03-20,86.61624999999998,4,2165.4062499999995,0.21654062499999993
56,2019-03-22,-388.6974999999991,10,-9717.437499999976,-0.9717437499999976
57,2019-03-25,88.2850000000002,2,2207.125000000005,0.2207125000000005
58,2019-03-26,-223.44624999999985,6,-5586.156249999996,-0.5586156249999996
59,2019-03-27,-318.9812499999996,14,-7974.53124999999,-0.797453124999999
60,2019-03-28,-190.495,8,-4762.375,-0.47623750000000004
61,2019-03-29,-488.5312499999991,10,-12213.281249999978,-1.2213281249999979
62,2019-04-01,-108.59499999999935,4,-2714.8749999999836,-0.2714874999999984
63,2019-04-02,-249.40000000000032,10,-6235.000000000008,-0.6235000000000008
64,2019-04-03,-169.07124999999962,4,-4226.781249999991,-0.42267812499999907
65,2019-04-04,109.34750000000008,6,2733.687500000002,0.27336875000000016
66,2019-04-05,-244.15124999999898,10,-6103.7812499999745,-0.6103781249999974
67,2019-04-08,-338.8312499999993,10,-8470.781249999982,-0.8470781249999982
68,2019-04-09,-163.9187499999996,6,-4097.96874999999,-0.40979687499999895
69,2019-04-10,-306.61499999999967,6,-7665.374999999992,-0.7665374999999992
70,2019-04-11,230.44750000000025,6,5761.187500000006,0.5761187500000007
71,2019-04-12,-25.16749999999888,4,-629.187499999972,-0.0629187499999972
72,2019-04-15,-123.9000000000002,8,-3097.500000000005,-0.3097500000000005
73,2019-04-16,-141.34000000000003,6,-3533.500000000001,-0.3533500000000001
74,2019-04-18,-145.65874999999994,4,-3641.4687499999986,-0.36414687499999987
75,2019-04-22,-83.6099999999999,4,-2090.2499999999973,-0.2090249999999997
76,2019-04-23,-258.9812499999998,6,-6474.531249999995,-0.6474531249999995
77,2019-04-24,-347.24749999999926,10,-8681.187499999982,-0.8681187499999983
78,2019-04-25,-319.78374999999994,10,-7994.593749999998,-0.7994593749999998
79,2019-04-26,-280.8237499999998,6,-7020.5937499999945,-0.7020593749999995
80,2019-04-30,-167.42749999999967,12,-4185.687499999992,-0.41856874999999916
81,2019-05-02,243.88250000000033,8,6097.062500000008,0.6097062500000008
82,2019-05-03,-396.6974999999991,12,-9917.437499999976,-0.9917437499999977
83,2019-05-06,-192.1324999999997,8,-4803.312499999993,-0.48033124999999927
84,2019-05-07,-381.1162499999991,12,-9527.906249999978,-0.9527906249999978
85,2019-05-08,194.61625000000004,2,4865.406250000001,0.48654062500000006
86,2019-05-09,306.2,6,7655.0,0.7655000000000001
87,2019-05-10,-171.89999999999986,6,-4297.499999999996,-0.4297499999999997
88,2019-05-13,-34.58125000000018,2,-864.5312500000045,-0.08645312500000045
89,2019-05-14,-43.5162499999999,4,-1087.9062499999975,-0.10879062499999975
90,2019-05-15,-627.955,12,-15698.875000000002,-1.5698875
91,2019-05-16,-137.69874999999996,4,-3442.468749999999,-0.3442468749999999
92,2019-05-17,-253.14499999999953,2,-6328.624999999988,-0.6328624999999988
93,2019-05-20,-195.13749999999936,2,-4878.437499999984,-0.48784374999999836
94,2019-05-21,-207.33499999999958,2,-5183.374999999989,-0.5183374999999989
95,2019-05-22,-237.90249999999924,2,-5947.562499999981,-0.5947562499999981
96,2019-05-23,334.61500000000046,6,8365.375000000011,0.8365375000000012
97,2019-05-24,-8.597499999999854,2,-214.93749999999636,-0.021493749999999635
98,2019-05-27,-488.23874999999975,12,-12205.968749999995,-1.2205968749999994
99,2019-05-28,-550.3987500000003,16,-13759.968750000007,-1.3759968750000007
100,2019-05-29,64.8325000000001,4,1620.8125000000023,0.16208125000000023
101,2019-05-30,-103.30875000000009,10,-2582.7187500000023,-0.2582718750000002
102,2019-05-31,-567.7999999999997,8,-14194.999999999993,-1.4194999999999993
103,2019-06-03,-188.62249999999995,6,-4715.562499999998,-0.47155624999999984
104,2019-06-04,293.2537500000001,2,7331.343750000002,0.7331343750000002
105,2019-06-06,-26.043749999999932,4,-651.0937499999983,-0.06510937499999983
106,2019-06-07,-1285.6462499999973,22,-32141.15624999993,-3.2141156249999927
107,2019-06-10,-676.2012499999992,14,-16905.031249999978,-1.6905031249999976
108,2019-06-11,146.88250000000028,4,3672.062500000007,0.3672062500000007
109,2019-06-12,-32.02249999999981,10,-800.5624999999952,-0.08005624999999952
110,2019-06-13,123.74375000000003,8,3093.593750000001,0.3093593750000001
111,2019-06-14,-645.178749999998,12,-16129.468749999949,-1.612946874999995
112,2019-06-17,-6.134999999999991,4,-153.37499999999977,-0.015337499999999978
113,2019-06-18,-85.83749999999964,6,-2145.937499999991,-0.21459374999999908
114,2019-06-19,-292.50125000000037,10,-7312.531250000009,-0.731253125000001
115,2019-06-20,-425.8325000000001,12,-10645.812500000002,-1.0645812500000003
116,2019-06-21,-20.32749999999919,6,-508.18749999997976,-0.05081874999999798
117,2019-06-24,-86.61749999999961,6,-2165.43749999999,-0.21654374999999898
118,2019-06-25,-41.96625000000017,2,-1049.1562500000043,-0.10491562500000043
119,2019-06-26,-298.3562499999998,8,-7458.906249999995,-0.7458906249999995
120,2019-06-27,166.17500000000015,8,4154.375000000004,0.41543750000000035
121,2019-06-28,-197.81249999999932,8,-4945.312499999983,-0.49453124999999826
122,2019-07-01,151.86749999999984,2,3796.687499999996,0.37966874999999956
123,2019-07-02,-66.60249999999951,8,-1665.0624999999877,-0.16650624999999877
124,2019-07-03,-104.4049999999994,12,-2610.124999999985,-0.2610124999999985
125,2019-07-04,278.915,4,6972.875000000001,0.6972875000000001
126,2019-07-05,481.92375000000015,2,12048.093750000004,1.2048093750000004
127,2019-07-08,-50.47124999999983,2,-1261.7812499999957,-0.12617812499999959
128,2019-07-09,-292.8749999999999,8,-7321.874999999997,-0.7321874999999998
129,2019-07-10,-240.3649999999999,8,-6009.124999999997,-0.6009124999999997
130,2019-07-11,-65.9499999999999,8,-1648.7499999999975,-0.16487499999999974
131,2019-07-12,3.336249999999609,4,83.40624999999022,0.008340624999999022
132,2019-07-15,-526.2362499999997,14,-13155.906249999993,-1.3155906249999993
133,2019-07-16,89.32625000000019,4,2233.1562500000045,0.22331562500000046
134,2019-07-17,-74.72374999999994,8,-1868.0937499999984,-0.18680937499999983
135,2019-07-18,-205.88374999999982,14,-5147.093749999995,-0.5147093749999996
136,2019-07-22,71.46250000000009,4,1786.5625000000023,0.17865625000000024
137,2019-07-23,27.100000000000364,8,677.5000000000091,0.0677500000000009
138,2019-07-24,-241.89125,10,-6047.28125,-0.604728125
139,2019-07-25,-28.16249999999978,12,-704.0624999999945,-0.07040624999999945
140,2019-07-26,-278.473749999999,10,-6961.8437499999745,-0.6961843749999974
141,2019-07-29,-224.71749999999952,8,-5617.937499999988,-0.5617937499999989
142,2019-07-30,-424.06500000000017,14,-10601.625000000004,-1.0601625000000003
143,2019-07-31,-429.7262499999997,8,-10743.156249999993,-1.0743156249999992
144,2019-08-01,-83.22250000000008,8,-2080.562500000002,-0.20805625000000016
145,2019-08-02,-138.94375000000036,6,-3473.593750000009,-0.3473593750000009
146,2019-08-05,201.64374999999995,2,5041.093749999999,0.5041093749999999
147,2019-08-06,21.937500000000227,4,548.4375000000057,0.05484375000000057
148,2019-08-07,425.0787499999998,2,10626.968749999995,1.0626968749999994
149,2019-08-08,-179.98749999999944,10,-4499.687499999986,-0.44996874999999864
150,2019-08-09,289.4837500000001,2,7237.093750000003,0.7237093750000003
151,2019-08-13,27.10250000000019,2,677.5625000000048,0.06775625000000048
152,2019-08-14,257.10499999999985,6,6427.624999999996,0.6427624999999997
153,2019-08-16,-46.856250000000045,2,-1171.4062500000011,-0.11714062500000012
154,2019-08-19,-185.75249999999983,4,-4643.812499999995,-0.4643812499999995
155,2019-08-20,-157.5074999999997,6,-3937.6874999999927,-0.3937687499999992
156,2019-08-21,108.90499999999986,4,2722.6249999999964,0.27226249999999963
157,2019-08-22,-312.5312499999998,10,-7813.2812499999945,-0.7813281249999995
158,2019-08-23,-928.9700000000007,12,-23224.25000000002,-2.3224250000000017
159,2019-08-26,-16.931249999999864,2,-423.2812499999966,-0.04232812499999966
160,2019-08-27,-398.9474999999984,16,-9973.68749999996,-0.997368749999996
161,2019-08-28,-174.18999999999994,8,-4354.749999999998,-0.43547499999999983
162,2019-08-29,-345.67499999999995,8,-8641.874999999998,-0.8641874999999999
163,2019-08-30,78.26000000000022,4,1956.5000000000055,0.19565000000000055
164,2019-09-03,217.19124999999985,2,5429.781249999996,0.5429781249999996
165,2019-09-04,-415.18625,6,-10379.65625,-1.037965625
166,2019-09-05,-430.5012499999996,10,-10762.531249999989,-1.076253124999999
167,2019-09-06,-416.9437499999997,10,-10423.593749999993,-1.0423593749999993
168,2019-09-09,-69.41374999999994,2,-1735.3437499999984,-0.17353437499999985
169,2019-09-11,-41.414999999999964,8,-1035.374999999999,-0.10353749999999992
170,2019-09-12,233.95499999999996,4,5848.874999999999,0.5848874999999999
171,2019-09-13,45.28125,2,1132.03125,0.113203125
172,2019-09-16,-580.3974999999996,16,-14509.937499999989,-1.450993749999999
173,2019-09-17,-281.0824999999993,8,-7027.062499999983,-0.7027062499999983
174,2019-09-18,-458.80375000000004,12,-11470.09375,-1.147009375
175,2019-09-19,256.72125000000005,4,6418.031250000002,0.6418031250000001
176,2019-09-20,-399.4887499999995,8,-9987.218749999989,-0.9987218749999989
177,2019-09-23,-158.4000000000001,2,-3960.0000000000023,-0.39600000000000024
178,2019-09-24,-150.53499999999985,2,-3763.3749999999964,-0.37633749999999966
179,2019-09-25,490.27750000000015,2,12256.937500000004,1.2256937500000005
180,2019-09-26,500.31125,4,12507.78125,1.250778125
181,2019-09-27,-166.98500000000013,2,-4174.625000000004,-0.4174625000000004
182,2019-09-30,-1649.1662499999998,18,-41229.15624999999,-4.122915624999999
183,2019-10-01,-684.1474999999994,6,-17103.687499999985,-1.7103687499999984
184,2019-10-03,1060.09125,4,26502.28125,2.650228125
185,2019-10-04,-172.70749999999998,2,-4317.6875,-0.43176875000000003
186,2019-10-07,-155.38750000000027,2,-3884.687500000007,-0.38846875000000064
187,2019-10-09,-71.3924999999997,2,-1784.8124999999925,-0.17848124999999926
188,2019-10-10,-1076.6475,8,-26916.1875,-2.69161875
189,2019-10-11,-153.8375000000001,2,-3845.9375000000023,-0.38459375000000023
190,2019-10-14,-152.17250000000013,2,-3804.312500000003,-0.3804312500000003
191,2019-10-15,-57.01874999999927,4,-1425.4687499999818,-0.14254687499999819
192,2019-10-16,220.05625000000055,6,5501.406250000014,0.5501406250000013
193,2019-10-17,157.43875000000025,2,3935.9687500000064,0.3935968750000006
194,2019-10-18,-947.3224999999993,10,-23683.06249999998,-2.368306249999998
195,2019-10-22,106.31375000000025,4,2657.8437500000064,0.26578437500000063
196,2019-10-23,447.44000000000005,2,11186.000000000002,1.1186000000000003
197,2019-10-24,-394.3974999999997,4,-9859.937499999993,-0.9859937499999992
198,2019-10-25,277.5137500000001,2,6937.843750000002,0.6937843750000002
199,2019-10-29,-84.75374999999985,2,-2118.8437499999964,-0.21188437499999963
200,2019-10-30,240.60750000000007,4,6015.187500000002,0.6015187500000001
201,2019-10-31,476.75874999999996,4,11918.96875,1.191896875
202,2019-11-01,140.27125,2,3506.78125,0.350678125
203,2019-11-04,-583.56,8,-14588.999999999998,-1.4588999999999999
204,2019-11-05,236.47875,2,5911.96875,0.591196875
205,2019-11-06,-162.1500000000001,2,-4053.7500000000023,-0.40537500000000026
206,2019-11-07,-294.05375000000004,16,-7351.343750000001,-0.7351343750000001
207,2019-11-08,-635.2312499999996,12,-15880.781249999989,-1.588078124999999
208,2019-11-11,-146.11499999999955,4,-3652.874999999989,-0.3652874999999989
209,2019-11-13,-429.1749999999997,10,-10729.374999999993,-1.0729374999999992
210,2019-11-14,11.446250000000191,8,286.1562500000048,0.028615625000000477
211,2019-11-15,-196.4324999999999,6,-4910.812499999997,-0.49108124999999975
212,2019-11-18,-649.1499999999983,14,-16228.749999999956,-1.6228749999999954
213,2019-11-19,233.03624999999988,2,5825.906249999997,0.5825906249999997
214,2019-11-20,290.08249999999987,2,7252.062499999996,0.7252062499999996
215,2019-11-21,479.425,2,11985.625,1.1985625
216,2019-11-22,-214.85875000000033,6,-5371.468750000008,-0.5371468750000008
217,2019-11-25,-328.85499999999956,8,-8221.374999999989,-0.8221374999999989
218,2019-11-26,-147.61125000000004,6,-3690.281250000001,-0.3690281250000001
219,2019-11-27,220.27375000000006,2,5506.843750000002,0.5506843750000002
220,2019-11-28,-146.77124999999995,10,-3669.2812499999986,-0.3669281249999998
221,2019-11-29,-149.2599999999993,6,-3731.4999999999827,-0.37314999999999826
222,2019-12-02,-63.100000000000364,6,-1577.500000000009,-0.1577500000000009
223,2019-12-03,-33.680000000000064,4,-842.0000000000016,-0.08420000000000016
224,2019-12-04,-259.1674999999998,4,-6479.1874999999945,-0.6479187499999994
225,2019-12-05,-154.40499999999963,10,-3860.124999999991,-0.3860124999999991
226,2019-12-06,-446.47249999999985,10,-11161.812499999996,-1.1161812499999997
227,2019-12-09,-841.2424999999989,20,-21031.062499999975,-2.1031062499999975
228,2019-12-10,100.69875000000002,2,2517.4687500000005,0.25174687500000004
229,2019-12-11,224.0262499999999,2,5600.656249999997,0.5600656249999997
230,2019-12-12,77.53749999999997,2,1938.437499999999,0.19384374999999993
231,2019-12-13,-168.7324999999994,4,-4218.3124999999845,-0.42183124999999844
232,2019-12-16,97.5625,2,2439.0625,0.24390625
233,2019-12-17,-70.84999999999957,6,-1771.249999999989,-0.1771249999999989
234,2019-12-18,57.460000000000264,6,1436.5000000000066,0.14365000000000067
235,2019-12-19,294.77375,2,7369.34375,0.736934375
236,2019-12-20,-63.36500000000001,6,-1584.1250000000002,-0.1584125
237,2019-12-23,155.43250000000012,2,3885.8125000000027,0.38858125000000027
238,2019-12-24,119.78000000000003,2,2994.500000000001,0.2994500000000001
239,2019-12-26,-34.64499999999995,4,-866.1249999999989,-0.08661249999999988
240,2019-12-27,-243.76999999999998,6,-6094.25,-0.609425
241,2019-12-30,-190.10124999999982,10,-4752.531249999995,-0.47525312499999955
242,2019-12-31,-155.53874999999994,6,-3888.468749999998,-0.3888468749999998
243,2020-01-01,-258.71375000000023,12,-6467.8437500000055,-0.6467843750000005
244,2020-01-02,48.54125000000005,2,1213.5312500000011,0.1213531250000001
245,2020-01-03,-178.7274999999995,4,-4468.187499999987,-0.4468187499999987
246,2020-01-06,-83.71124999999961,4,-2092.78124999999,-0.209278124999999
247,2020-01-07,-123.95624999999973,4,-3098.906249999993,-0.3098906249999993
248,2020-01-08,-285.88374999999974,4,-7147.093749999994,-0.7147093749999994
249,2020-01-09,-131.7199999999997,8,-3292.9999999999923,-0.3292999999999992
250,2020-01-10,-644.2475,10,-16106.187499999998,-1.6106187499999998
251,2020-01-13,-574.059999999999,12,-14351.499999999976,-1.4351499999999977
252,2020-01-14,134.22125000000005,2,3355.5312500000014,0.3355531250000001
253,2020-01-15,156.8337499999999,2,3920.8437499999973,0.3920843749999997
254,2020-01-16,192.19625000000013,8,4804.906250000004,0.48049062500000034
255,2020-01-17,-72.93375000000037,4,-1823.3437500000093,-0.18233437500000094
256,2020-01-20,-294.8387500000001,6,-7370.968750000003,-0.7370968750000002
257,2020-01-21,-126.2487500000002,8,-3156.218750000005,-0.3156218750000005
258,2020-01-22,-359.4537499999998,8,-8986.343749999995,-0.8986343749999995
259,2020-01-23,-167.64624999999978,10,-4191.1562499999945,-0.41911562499999944
260,2020-01-24,-118.29500000000053,2,-2957.375000000013,-0.2957375000000013
261,2020-01-27,30.309999999999718,4,757.749999999993,0.07577499999999929
262,2020-01-28,279.53999999999996,2,6988.499999999999,0.6988499999999999
263,2020-01-29,20.231250000000387,10,505.78125000000966,0.05057812500000097
264,2020-01-30,228.45875,8,5711.46875,0.571146875
265,2020-01-31,-170.8199999999997,2,-4270.499999999993,-0.4270499999999993
266,2020-02-01,-174.12499999999955,2,-4353.124999999989,-0.4353124999999989
267,2020-02-03,545.5424999999998,2,13638.562499999995,1.3638562499999995
268,2020-02-04,-293.9837499999999,2,-7349.593749999996,-0.7349593749999996
269,2020-02-05,-236.49249999999984,4,-5912.312499999996,-0.5912312499999997
270,2020-02-06,-426.01749999999964,14,-10650.43749999999,-1.0650437499999992
271,2020-02-07,133.2412500000005,2,3331.0312500000123,0.3331031250000012
272,2020-02-10,-13.662499999999682,4,-341.56249999999204,-0.03415624999999921
273,2020-02-11,136.92500000000018,4,3423.1250000000045,0.34231250000000046
274,2020-02-12,156.65749999999986,2,3916.4374999999964,0.3916437499999996
275,2020-02-13,-259.4662499999997,16,-6486.656249999993,-0.6486656249999992
276,2020-02-14,-38.48749999999973,2,-962.1874999999932,-0.09621874999999933
277,2020-02-17,19.89250000000061,4,497.31250000001523,0.049731250000001524
278,2020-02-18,-156.46749999999975,8,-3911.6874999999936,-0.39116874999999934
279,2020-02-19,-393.1562499999999,10,-9828.906249999996,-0.9828906249999997
280,2020-02-20,90.21250000000009,10,2255.3125000000023,0.2255312500000002
281,2020-02-24,-23.22374999999988,2,-580.593749999997,-0.058059374999999705
282,2020-02-25,213.4525000000001,2,5336.312500000003,0.5336312500000002
283,2020-02-26,78.68500000000006,6,1967.1250000000014,0.19671250000000015
284,2020-02-27,275.80375000000004,4,6895.093750000001,0.6895093750000001
285,2020-02-28,-138.7574999999997,2,-3468.9374999999927,-0.3468937499999993
286,2020-03-02,-157.3412500000004,4,-3933.53125000001,-0.39335312500000097
287,2020-03-03,-487.1612499999992,8,-12179.03124999998,-1.217903124999998
288,2020-03-04,224.16250000000036,4,5604.062500000009,0.5604062500000009
289,2020-03-05,-159.47999999999948,12,-3986.999999999987,-0.3986999999999987
290,2020-03-06,-189.0999999999999,2,-4727.499999999998,-0.47274999999999984
291,2020-03-09,-152.4149999999995,2,-3810.3749999999877,-0.3810374999999988
292,2020-03-11,-134.01999999999998,2,-3350.4999999999995,-0.33504999999999996
293,2020-03-12,-348.66625,4,-8716.65625,-0.871665625
294,2020-03-16,-343.6899999999996,2,-8592.249999999989,-0.8592249999999989
295,2020-03-17,-383.2749999999987,2,-9581.874999999967,-0.9581874999999968
296,2020-03-18,-228.9449999999997,2,-5723.624999999993,-0.5723624999999992
297,2020-03-19,-170.62499999999955,2,-4265.624999999989,-0.4265624999999989
298,2020-03-20,-458.84249999999884,2,-11471.06249999997,-1.147106249999997
299,2020-03-24,-408.8599999999997,2,-10221.499999999993,-1.0221499999999992
300,2020-03-25,-344.8199999999997,2,-8620.499999999993,-0.8620499999999993
301,2020-03-26,-163.26499999999987,2,-4081.624999999997,-0.40816249999999965
302,2020-03-27,-478.5599999999995,2,-11963.999999999987,-1.1963999999999986
303,2020-03-30,-401.33749999999964,2,-10033.43749999999,-1.003343749999999
304,2020-03-31,-212.82999999999993,2,-5320.749999999998,-0.5320749999999999
305,2020-04-01,-1325.82125,12,-33145.53125,-3.3145531249999998
306,2020-04-03,-261.6099999999997,2,-6540.249999999992,-0.6540249999999992
307,2020-04-07,-144.50999999999976,2,-3612.749999999994,-0.3612749999999994
308,2020-04-08,-141.08499999999958,2,-3527.1249999999895,-0.35271249999999893
309,2020-04-09,1142.43625,2,28560.90625,2.856090625
310,2020-04-13,-236.8149999999996,2,-5920.37499999999,-0.592037499999999
311,2020-04-15,-153.73249999999962,2,-3843.3124999999905,-0.384331249999999
312,2020-04-16,-2480.7549999999987,16,-62018.87499999997,-6.201887499999997
313,2020-04-17,-256.5199999999995,2,-6412.999999999988,-0.6412999999999989
314,2020-04-20,-205.61249999999973,2,-5140.312499999993,-0.5140312499999993
315,2020-04-21,-170.69249999999965,2,-4267.312499999991,-0.42673124999999906
316,2020-04-22,-602.0224999999996,8,-15050.562499999989,-1.5050562499999989
317,2020-04-23,-157.30875000000003,4,-3932.718750000001,-0.39327187500000016
318,2020-04-24,-204.78499999999985,2,-5119.624999999996,-0.5119624999999997
319,2020-04-27,-157.0949999999998,2,-3927.374999999995,-0.3927374999999995
320,2020-04-28,233.07500000000005,4,5826.875000000001,0.5826875000000001
321,2020-04-29,106.78875000000016,2,2669.718750000004,0.2669718750000004
322,2020-04-30,-345.02499999999975,12,-8625.624999999995,-0.8625624999999995
323,2020-05-04,-207.48000000000002,2,-5187.0,-0.5186999999999999
324,2020-05-05,-183.5274999999997,2,-4588.187499999993,-0.4588187499999992
325,2020-05-06,-799.5812499999984,6,-19989.53124999996,-1.998953124999996
326,2020-05-07,1106.1225000000002,2,27653.062500000004,2.76530625
327,2020-05-08,-190.50250000000005,2,-4762.562500000002,-0.4762562500000002
328,2020-05-11,-146.1624999999999,2,-3654.0624999999977,-0.36540624999999977
329,2020-05-12,-1152.2149999999965,16,-28805.374999999913,-2.8805374999999915
330,2020-05-13,-136.0324999999998,2,-3400.812499999995,-0.3400812499999995
331,2020-05-14,426.4150000000002,4,10660.375000000005,1.0660375000000004
332,2020-05-15,-184.63749999999982,2,-4615.937499999995,-0.4615937499999995
333,2020-05-18,-147.07749999999987,2,-3676.937499999997,-0.36769374999999965
334,2020-05-19,-151.01749999999947,2,-3775.437499999987,-0.3775437499999987
335,2020-05-20,-57.43374999999946,4,-1435.8437499999866,-0.14358437499999865
336,2020-05-21,-46.502499999999884,6,-1162.562499999997,-0.11625624999999971
337,2020-05-22,-158.31749999999965,2,-3957.9374999999914,-0.3957937499999991
338,2020-05-26,-255.50124999999912,8,-6387.531249999978,-0.6387531249999978
339,2020-05-27,-190.10750000000007,4,-4752.687500000002,-0.4752687500000002
340,2020-05-28,365.22,8,9130.5,0.9130499999999999
341,2020-05-29,-159.73500000000013,2,-3993.375000000003,-0.3993375000000003
342,2020-06-01,-148.21749999999975,2,-3705.4374999999936,-0.37054374999999934
343,2020-06-02,-504.14249999999856,10,-12603.562499999964,-1.2603562499999963
344,2020-06-03,-195.21624999999995,6,-4880.406249999998,-0.48804062499999984
345,2020-06-04,-93.12999999999988,2,-2328.2499999999973,-0.23282499999999975
346,2020-06-05,-201.73999999999978,2,-5043.4999999999945,-0.5043499999999994
347,2020-06-08,-177.05249999999978,2,-4426.3124999999945,-0.4426312499999995
348,2020-06-09,-154.68749999999955,2,-3867.1874999999886,-0.3867187499999989
349,2020-06-10,-751.7800000000002,10,-18794.500000000004,-1.8794500000000003
350,2020-06-11,-954.79125,12,-23869.78125,-2.3869781249999997
351,2020-06-12,-245.96999999999935,2,-6149.249999999984,-0.6149249999999984
352,2020-06-15,-180.88749999999936,2,-4522.187499999984,-0.4522187499999984
353,2020-06-16,-999.7162499999995,12,-24992.906249999985,-2.4992906249999987
354,2020-06-17,-134.35249999999996,2,-3358.812499999999,-0.3358812499999999
355,2020-06-18,-21.05249999999978,4,-526.3124999999945,-0.052631249999999456
356,2020-06-19,-192.79499999999962,2,-4819.874999999991,-0.48198749999999907
357,2020-06-22,-152.29250000000002,2,-3807.3125000000005,-0.38073125
358,2020-06-23,-137.31249999999955,2,-3432.8124999999886,-0.34328124999999887
359,2020-06-24,-853.6874999999986,12,-21342.187499999967,-2.1342187499999965
360,2020-06-25,-649.02,12,-16225.5,-1.62255
361,2020-06-26,-208.2174999999993,2,-5205.437499999982,-0.5205437499999982
362,2020-06-29,-168.1574999999998,2,-4203.9374999999945,-0.4203937499999994
363,2020-06-30,-1302.6912499999962,14,-32567.281249999905,-3.2567281249999906
364,2020-07-01,-365.5925,4,-9139.8125,-0.9139812500000001
365,2020-07-02,128.14374999999973,8,3203.593749999993,0.32035937499999934
366,2020-07-03,-166.11999999999944,2,-4152.999999999985,-0.41529999999999856
367,2020-07-06,93.12749999999915,4,2328.1874999999786,0.23281874999999788
368,2020-07-07,-156.35125000000016,4,-3908.781250000004,-0.3908781250000004
